,Unnamed: 0,AS,AW,Unnamed: 0.1,date,evening,max,min,morning
344,344.0,0.0,1.4,344.0,1996-12-10,64.4,19.9,3.3,97.1
345,345.0,0.0,1,345.0,1996-12-11,63.1,21.0,3.0,97.2
346,346.0,0.0,0.4,346.0,1996-12-12,71.3,20.7,4.9,98.7
347,347.0,0.0,1.1,347.0,1996-12-13,75.6,20.2,6.0,94.9
348,348.0,0.0,0.6,348.0,1996-12-14,74.7,21.6,4.7,97.3
349,349.0,0.0,1.2,349.0,1996-12-15,76.8,19.3,5.6,98.7
350,350.0,0.0,1.1,350.0,1996-12-16,72.9,20.3,8.2,82.4
351,351.0,0.0,1.3,351.0,1996-12-17,62.3,20.9,3.6,100.0
352,352.0,0.0,0.6,352.0,1996-12-18,63.7,20.7,3.0,100.0
353,353.0,0.0,1,353.0,1996-12-19,59.4,21.6,3.4,97.1
354,354.0,0.0,0.9,354.0,1996-12-20,73.2,21.4,3.1,89.0
355,355.0,0.0,0.7,355.0,1996-12-21,63.6,20.2,3.3,100.0
356,356.0,0.0,1.4,356.0,1996-12-22,74.4,20.0,3.3,97.2
357,357.0,0.0,1.1,357.0,1996-12-23,65.7,19.9,2.5,97.1
358,358.0,0.0,1.1,358.0,1996-12-24,56.0,20.0,1.3,100.0
359,359.0,0.0,1,359.0,1996-12-25,54.7,21.0,2.5,97.0
360,360.0,0.0,2,360.0,1996-12-26,74.5,21.4,2.1,91.1
361,361.0,0.0,1.1,361.0,1996-12-27,72.9,20.0,1.2,98.4
362,362.0,0.0,1.1,362.0,1996-12-28,74.7,19.1,2.0,100.0
363,363.0,0.0,1.6,363.0,1996-12-29,66.7,18.2,4.4,100.0
364,364.0,0.0,0.3,364.0,1996-12-30,60.0,21.0,5.2,97.1
365,365.0,0.0,0.8,365.0,1996-12-31,50.5,22.2,1.3,100.0
366,366.0,0.0,1,366.0,1997-01-01,59.7,20.6,0.6,100.0
367,367.0,0.0,1,367.0,1997-01-02,68.5,17.9,2.1,95.7
368,368.0,0.0,0.8,368.0,1997-01-03,64.6,19.3,2.0,100.0
369,369.0,0.0,0.9,369.0,1997-01-04,64.3,17.7,2.8,95.7
370,370.0,0.0,0.8,370.0,1997-01-05,82.1,18.3,5.0,94.4
371,371.0,0.0,1,371.0,1997-01-06,64.7,18.0,2.6,100.0
372,372.0,0.0,0.9,372.0,1997-01-07,69.4,17.4,2.5,100.0
373,373.0,0.0,0.7,373.0,1997-01-08,76.3,19.3,2.7,96.9
374,374.0,0.0,0.9,374.0,1997-01-09,67.8,21.3,0.5,95.1
375,375.0,0.0,1.1,375.0,1997-01-10,84.2,21.6,-1.0,84.5
376,376.0,0.0,1.4,376.0,1997-01-11,50.1,20.0,0.3,100.0
377,377.0,0.0,1.3,377.0,1997-01-12,48.0,20.1,-0.5,98.3
378,378.0,0.0,1.1,378.0,1997-01-13,53.3,19.5,-0.5,92.5
379,379.0,0.0,1.5,379.0,1997-01-14,54.1,17.2,2.0,85.9
380,380.0,0.0,1,380.0,1997-01-15,71.5,16.2,-0.5,100.0
381,381.0,0.0,1.1,381.0,1997-01-16,72.9,18.3,0.5,100.0
382,382.0,0.0,0.4,382.0,1997-01-17,75.2,18.6,-0.8,91.6
383,383.0,0.0,0.4,383.0,1997-01-18,63.3,15.9,0.5,100.0
384,384.0,11.0,3,384.0,1997-01-19,92.9,6.9,4.8,100.0
385,385.0,5.4,2.5,385.0,1997-01-20,75.1,14.3,2.2,97.0
386,386.0,,3.2,386.0,1997-01-21,56.8,16.0,0.4,96.9
387,387.0,0.0,1.4,387.0,1997-01-22,85.7,17.5,0.2,98.4
388,388.0,0.0,1.6,388.0,1997-01-23,60.0,17.0,3.8,89.0
389,389.0,0.0,1.4,389.0,1997-01-24,63.4,16.5,2.0,100.0
390,390.0,0.0,0.6,390.0,1997-01-25,75.1,16.9,3.5,100.0
391,391.0,0.0,1.7,391.0,1997-01-26,72.0,16.5,3.0,94.3
392,392.0,0.0,1.2,392.0,1997-01-27,57.5,20.2,1.6,100.0
393,393.0,0.0,2.1,393.0,1997-01-28,71.4,19.0,2.5,100.0
394,394.0,0.0,0.6,394.0,1997-01-29,63.8,19.1,5.6,92.0
395,395.0,0.0,0.6,395.0,1997-01-30,80.5,18.5,1.8,100.0
396,396.0,0.0,1,396.0,1997-01-31,67.3,17.4,3.8,95.6
397,397.0,0.0,0.3,397.0,1997-02-01,93.0,18.0,0.6,100.0
398,398.0,,1.9,398.0,1997-02-02,83.9,13.3,5.8,97.3
399,399.0,0.0,0.9,399.0,1997-02-03,74.8,17.6,2.0,100.0
400,400.0,0.0,1,400.0,1997-02-04,75.5,18.0,3.2,85.1
401,401.0,0.0,1.8,401.0,1997-02-05,96.5,17.6,1.2,95.4
402,402.0,0.0,2.3,402.0,1997-02-06,97.5,15.6,0.7,96.8
403,403.0,,2.1,403.0,1997-02-07,85.1,17.2,1.6,91.5
404,404.0,0.0,1.5,404.0,1997-02-08,75.4,19.7,0.3,100.0
405,405.0,0.0,1.7,405.0,1997-02-09,68.4,20.0,0.0,100.0
406,406.0,0.0,1,406.0,1997-02-10,61.1,18.8,1.7,85.9
407,407.0,0.0,2.8,407.0,1997-02-11,70.0,20.2,1.2,96.9
408,408.0,0.0,1.4,408.0,1997-02-12,55.0,21.6,1.1,100.0
409,409.0,0.0,2,409.0,1997-02-13,60.0,23.8,2.5,100.0
410,410.0,0.0,1.4,410.0,1997-02-14,48.0,22.5,3.0,97.1
411,411.0,0.0,2.2,411.0,1997-02-15,92.2,21.8,2.2,85.9
412,412.0,0.0,2.5,412.0,1997-02-16,54.6,22.5,1.6,97.0
413,413.0,0.0,2.1,413.0,1997-02-17,53.1,22.3,1.9,80.4
414,414.0,0.0,2.4,414.0,1997-02-18,88.3,19.0,3.4,87.0
415,415.0,2.2,1.5,415.0,1997-02-19,43.7,20.4,3.3,100.0
416,416.0,0.0,1.6,416.0,1997-02-20,80.1,19.8,2.6,89.0
417,417.0,,0.6,417.0,1997-02-21,85.9,17.1,4.4,74.7
418,418.0,1.5,3.2,418.0,1997-02-22,95.7,18.9,5.3,97.1
419,419.0,0.0,1.3,419.0,1997-02-23,97.9,19.8,5.0,94.8
420,420.0,0.0,1.8,420.0,1997-02-24,65.9,16.6,8.9,89.2
421,421.0,0.0,1.4,421.0,1997-02-25,51.0,22.0,4.7,97.3
422,422.0,0.0,0.6,422.0,1997-02-26,64.8,21.7,4.6,98.7
423,423.0,1.8,2.2,423.0,1997-02-27,47.8,22.1,6.6,92.7
424,424.0,0.0,1,424.0,1997-02-28,72.4,22.9,5.0,93.5
425,425.0,0.0,2.5,425.0,1997-03-01,57.1,23.6,7.8,95.2
426,426.0,0.0,2,426.0,1997-03-02,38.1,25.5,6.8,84.3
427,427.0,1.5,2.2,427.0,1997-03-03,32.8,24.9,4.9,87.3
428,428.0,0.0,1.8,428.0,1997-03-04,33.9,25.8,6.0,83.9
429,429.0,0.0,1.9,429.0,1997-03-05,55.7,25.9,5.8,82.7
430,430.0,0.0,2,430.0,1997-03-06,46.3,25.2,6.3,81.5
431,431.0,0.0,2.3,431.0,1997-03-07,49.5,24.1,7.6,78.3
432,432.0,0.0,1.7,432.0,1997-03-08,66.0,25.7,7.6,86.3
433,433.0,0.0,2.4,433.0,1997-03-09,61.2,26.2,8.6,88.8
434,434.0,0.0,2.4,434.0,1997-03-10,50.4,25.8,10.0,91.2
435,435.0,0.0,2.4,435.0,1997-03-11,58.6,28.3,8.7,79.7
436,436.0,0.0,2.5,436.0,1997-03-12,61.3,22.8,9.0,82.9
437,437.0,1.6,1.8,437.0,1997-03-13,61.6,24.5,9.2,85.8
438,438.0,0.0,2.1,438.0,1997-03-14,34.8,27.9,9.1,67.4
439,439.0,0.0,2.5,439.0,1997-03-15,44.4,25.1,8.7,70.0
440,440.0,0.0,1.5,440.0,1997-03-16,55.8,26.5,7.1,65.2
441,441.0,0.0,2.8,441.0,1997-03-17,45.5,26.7,8.5,77.5
442,442.0,0.0,2,442.0,1997-03-18,51.8,26.7,8.9,75.5
443,443.0,0.0,2.1,443.0,1997-03-19,61.9,26.3,10.1,81.4
444,444.0,0.0,2.6,444.0,1997-03-20,67.6,26.2,9.0,65.0
445,445.0,0.0,2.6,445.0,1997-03-21,38.7,23.8,8.3,71.5
446,446.0,,2,446.0,1997-03-22,42.2,25.9,5.2,50.8
447,447.0,0.0,2,447.0,1997-03-23,78.5,25.6,5.8,57.5
448,448.0,0.0,2.7,448.0,1997-03-24,58.3,24.0,6.2,67.5
449,449.0,0.0,3,449.0,1997-03-25,49.5,23.3,6.9,74.1
450,450.0,0.0,1.7,450.0,1997-03-26,37.5,24.6,6.6,65.7
451,451.0,0.0,2,451.0,1997-03-27,47.0,24.7,7.7,74.9
452,452.0,0.0,1.7,452.0,1997-03-28,58.8,20.5,9.4,85.4
453,453.0,10.8,0.3,453.0,1997-03-29,51.4,20.9,10.0,93.1
454,454.0,0.0,2.8,454.0,1997-03-30,61.1,23.6,5.7,71.6
455,455.0,0.0,2.9,455.0,1997-03-31,77.2,24.2,9.4,68.7
456,456.0,16.5,2.1,456.0,1997-04-01,60.1,25.5,9.9,95.4
457,457.0,0.0,2.1,457.0,1997-04-02,97.7,20.0,10.3,69.3
458,458.0,18.6,1.9,458.0,1997-04-03,63.0,21.8,7.2,94.1
459,459.0,,1.5,459.0,1997-04-04,57.2,22.2,7.9,72.0
460,460.0,,1.8,460.0,1997-04-05,73.6,22.8,3.8,67.3
461,461.0,0.8,1.6,461.0,1997-04-06,56.6,22.3,3.5,79.2
462,462.0,,2.1,462.0,1997-04-07,57.0,23.2,8.4,63.0
463,463.0,0.0,3.5,463.0,1997-04-08,50.8,20.7,11.3,71.1
464,464.0,9.6,2.4,464.0,1997-04-09,67.6,23.1,11.1,85.3
465,465.0,,2.5,465.0,1997-04-10,72.5,22.7,8.5,74.6
466,466.0,,0.9,466.0,1997-04-11,65.9,22.6,11.5,73.4
467,467.0,0.0,0.9,467.0,1997-04-12,63.8,23.6,11.2,78.1
468,468.0,0.2,1.4,468.0,1997-04-13,81.1,22.9,13.5,82.4
469,469.0,11.4,1.5,469.0,1997-04-14,44.7,26.8,12.0,90.0
470,470.0,0.0,1.8,470.0,1997-04-15,37.3,27.2,10.8,70.3
471,471.0,0.0,2.3,471.0,1997-04-16,24.5,28.0,10.8,76.3
472,472.0,0.0,1.8,472.0,1997-04-17,43.1,27.7,8.9,53.9
473,473.0,0.0,1.8,473.0,1997-04-18,73.9,27.0,9.1,56.7
474,474.0,0.0,2.5,474.0,1997-04-19,51.4,28.3,9.4,60.0
475,475.0,0.0,2.2,475.0,1997-04-20,62.5,27.6,9.5,65.0
476,476.0,0.0,2.7,476.0,1997-04-21,83.6,26.2,11.6,62.1
477,477.0,23.8,1.9,477.0,1997-04-22,53.4,26.0,11.4,76.9
478,478.0,0.0,1.7,478.0,1997-04-23,70.4,27.2,11.8,76.2
479,479.0,,2.2,479.0,1997-04-24,90.1,22.5,15.5,96.0
480,480.0,1.2,1.1,480.0,1997-04-25,61.2,23.5,11.9,97.9
481,481.0,7.4,1.3,481.0,1997-04-26,78.4,23.0,14.0,84.7
482,482.0,1.8,1,482.0,1997-04-27,71.1,25.0,15.0,86.7
483,483.0,7.2,1.3,483.0,1997-04-28,63.2,25.8,15.0,85.4
484,484.0,1.6,1.3,484.0,1997-04-29,64.1,28.0,15.2,83.9
485,485.0,0.0,1.9,485.0,1997-04-30,51.2,28.2,13.2,69.2
486,486.0,0.0,1.6,486.0,1997-05-01,73.0,25.5,15.1,78.4
487,487.0,1.2,1,487.0,1997-05-02,46.8,27.6,12.2,72.5
488,488.0,0.0,1.8,488.0,1997-05-03,43.6,29.7,12.6,69.6
489,489.0,0.0,0.9,489.0,1997-05-04,52.1,30.0,11.0,69.1
490,490.0,0.0,1,490.0,1997-05-05,31.8,29.7,11.0,57.4
491,491.0,0.0,2,491.0,1997-05-06,72.8,26.6,13.5,65.9
492,492.0,20.4,1.1,492.0,1997-05-07,83.2,23.0,14.0,95.8
493,493.0,5.0,2.6,493.0,1997-05-08,76.8,26.2,12.0,95.8
494,494.0,0.0,1,494.0,1997-05-09,69.1,26.9,12.1,83.6
495,495.0,0.0,1.5,495.0,1997-05-10,53.4,28.2,11.5,78.8
496,496.0,0.0,2.1,496.0,1997-05-11,37.8,29.3,12.0,67.8
497,497.0,0.0,2.3,497.0,1997-05-12,35.6,30.6,13.4,62.1
498,498.0,0.0,2.1,498.0,1997-05-13,36.7,31.0,14.5,58.4
499,499.0,0.0,1.9,499.0,1997-05-14,45.5,31.8,14.5,57.7
500,500.0,0.0,1.5,500.0,1997-05-15,28.0,30.7,14.0,51.3
501,501.0,0.0,2.1,501.0,1997-05-16,49.3,30.8,12.4,51.8
502,502.0,0.0,1.8,502.0,1997-05-17,39.3,30.3,12.9,52.0
503,503.0,0.0,2.2,503.0,1997-05-18,58.6,30.6,14.8,68.9
504,504.0,15.0,1.7,504.0,1997-05-19,55.1,27.5,14.0,83.4
505,505.0,23.9,2.7,505.0,1997-05-20,48.8,29.0,14.2,83.9
506,506.0,,1.5,506.0,1997-05-21,49.6,30.5,14.8,73.3
507,507.0,,1.6,507.0,1997-05-22,53.3,30.2,14.6,69.4
508,508.0,,1.8,508.0,1997-05-23,49.3,29.6,16.4,65.8
509,509.0,0.8,2.2,509.0,1997-05-24,81.9,27.5,15.2,68.6
510,510.0,7.8,2.4,510.0,1997-05-25,65.8,25.6,15.3,73.6
511,511.0,,0.8,511.0,1997-05-26,54.5,27.0,16.4,81.3
512,512.0,,1.5,512.0,1997-05-27,56.5,26.6,16.9,76.1
513,513.0,16.2,2.1,513.0,1997-05-28,66.8,27.8,14.5,87.0
514,514.0,,1.3,514.0,1997-05-29,57.7,26.8,15.7,80.4
515,515.0,,1.2,515.0,1997-05-30,50.8,28.2,14.0,73.9
516,516.0,0.0,3.3,516.0,1997-05-31,40.3,30.1,15.3,70.7
517,517.0,0.0,2.2,517.0,1997-06-01,35.9,30.6,15.4,65.9
518,518.0,0.0,2.1,518.0,1997-06-02,66.7,29.0,15.6,61.4
519,519.0,,1.5,519.0,1997-06-03,78.2,29.2,14.5,67.2
520,520.0,0.8,1.7,520.0,1997-06-04,44.2,30.5,16.0,70.3
521,521.0,0.0,1.8,521.0,1997-06-05,45.9,31.5,16.6,62.1
522,522.0,0.0,1.8,522.0,1997-06-06,59.2,31.3,16.8,62.1
523,523.0,,2.4,523.0,1997-06-07,47.5,32.3,17.0,69.0
524,524.0,,2,524.0,1997-06-08,52.0,31.6,18.3,68.3
525,525.0,7.0,2.1,525.0,1997-06-09,58.2,30.9,17.7,72.9
526,526.0,1.6,1.9,526.0,1997-06-10,47.0,30.5,17.6,79.4
527,527.0,0.0,1.9,527.0,1997-06-11,57.1,31.3,19.1,73.5
528,528.0,,1.4,528.0,1997-06-12,57.8,32.1,18.2,72.4
529,529.0,0.0,1.8,529.0,1997-06-13,52.8,31.6,19.6,76.1
530,530.0,2.8,2,530.0,1997-06-14,75.5,31.6,18.5,67.1
531,531.0,2.6,2.2,531.0,1997-06-15,52.1,31.6,17.6,79.5
532,532.0,,1.7,532.0,1997-06-16,58.3,32.5,19.4,66.7
533,533.0,22.6,2.1,533.0,1997-06-17,75.8,29.5,17.6,83.9
534,534.0,3.6,1.1,534.0,1997-06-18,69.6,26.6,18.3,74.6
535,535.0,,1.1,535.0,1997-06-19,63.8,29.2,18.2,76.9
536,536.0,0.0,1.1,536.0,1997-06-20,65.1,28.7,18.4,88.3
537,537.0,49.2,1.3,537.0,1997-06-21,63.8,29.3,17.9,84.7
538,538.0,1.4,1.3,538.0,1997-06-22,78.2,26.9,20.2,89.8
539,539.0,12.2,0.9,539.0,1997-06-23,68.8,29.1,18.0,82.7
540,540.0,3.7,1.1,540.0,1997-06-24,88.4,28.7,20.3,84.1
541,541.0,9.0,1.4,541.0,1997-06-25,91.2,29.0,19.7,75.2
542,542.0,67.3,0.8,542.0,1997-06-26,75.2,28.0,19.6,86.8
543,543.0,12.0,1,543.0,1997-06-27,72.8,27.2,19.9,81.4
544,544.0,17.6,0.8,544.0,1997-06-28,94.7,22.0,19.5,96.4
545,545.0,32.0,0.3,545.0,1997-06-29,94.6,20.9,18.5,98.2
546,546.0,87.0,0.6,546.0,1997-06-30,56.7,27.1,19.0,86.3
547,547.0,,0.6,547.0,1997-07-01,71.0,29.4,19.0,79.4
548,548.0,3.2,1.5,548.0,1997-07-02,80.2,29.9,20.8,75.9
549,549.0,16.1,1.6,549.0,1997-07-03,84.1,28.4,20.3,88.3
550,550.0,26.6,1.1,550.0,1997-07-04,80.3,28.0,20.2,85.2
551,551.0,45.3,1.1,551.0,1997-07-05,76.9,28.5,20.3,90.0
552,552.0,1.0,1,552.0,1997-07-06,91.8,29.0,21.0,96.6
553,553.0,35.9,0.9,553.0,1997-07-07,94.8,27.6,19.8,88.4
554,554.0,24.4,0.8,554.0,1997-07-08,83.2,27.1,20.6,97.4
555,555.0,0.2,0.9,555.0,1997-07-09,94.8,26.2,20.6,69.4
556,556.0,19.4,0.8,556.0,1997-07-10,91.5,24.7,20.3,90.6
557,557.0,7.6,0.4,557.0,1997-07-11,95.8,28.5,20.0,84.4
558,558.0,,0.6,558.0,1997-07-12,70.1,27.7,20.8,89.9
559,559.0,15.2,0.5,559.0,1997-07-13,72.7,26.9,19.5,87.4
560,560.0,,0.9,560.0,1997-07-14,67.2,28.5,19.9,76.5
561,561.0,4.3,1.3,561.0,1997-07-15,88.7,29.3,20.0,73.0
562,562.0,20.8,1.4,562.0,1997-07-16,83.7,30.6,19.6,81.1
563,563.0,18.7,1.8,563.0,1997-07-17,67.9,30.5,20.3,74.5
564,564.0,41.3,1.9,564.0,1997-07-18,88.5,29.7,20.2,83.9
565,565.0,15.6,2.1,565.0,1997-07-19,92.0,29.0,21.0,91.7
566,566.0,2.4,1.3,566.0,1997-07-20,91.4,29.0,20.4,85.9
567,567.0,42.0,0.1,567.0,1997-07-21,91.4,28.0,20.4,86.0
568,568.0,9.8,1.4,568.0,1997-07-22,82.2,28.5,19.9,81.5
569,569.0,16.6,1,569.0,1997-07-23,78.1,29.2,20.4,77.9
570,570.0,2.5,1.2,570.0,1997-07-24,69.7,28.5,19.7,85.6
571,571.0,0.0,1,571.0,1997-07-25,82.5,29.2,20.5,76.7
572,572.0,12.6,2,572.0,1997-07-26,94.8,29.5,20.0,83.8
573,573.0,27.0,0.2,573.0,1997-07-27,69.5,29.7,20.4,84.3
574,574.0,4.6,0.9,574.0,1997-07-28,91.5,30.0,20.3,76.3
575,575.0,5.6,1,575.0,1997-07-29,87.1,29.3,21.3,78.3
576,576.0,5.3,0.7,576.0,1997-07-30,81.4,28.9,20.7,75.0
577,577.0,3.5,0.9,577.0,1997-07-31,73.7,30.2,20.9,84.3
578,578.0,5.8,1.5,578.0,1997-08-01,78.8,30.4,20.7,87.1
579,579.0,14.0,0.8,579.0,1997-08-02,84.4,29.5,21.5,88.6
580,580.0,5.4,0.9,580.0,1997-08-03,92.4,29.8,21.5,93.3
581,581.0,26.6,1,581.0,1997-08-04,82.4,28.5,20.5,87.1
582,582.0,16.7,1.2,582.0,1997-08-05,71.8,29.5,20.6,82.5
583,583.0,0.0,1.2,583.0,1997-08-06,91.7,27.6,20.2,81.5
584,584.0,13.0,1.4,584.0,1997-08-07,76.9,28.2,20.2,98.2
585,585.0,5.8,0.9,585.0,1997-08-08,67.2,30.1,19.8,85.1
586,586.0,46.8,1.2,586.0,1997-08-09,78.9,23.2,19.5,99.1
587,587.0,7.2,0.1,587.0,1997-08-10,80.7,24.6,20.2,91.3
588,588.0,23.6,0.5,588.0,1997-08-11,79.1,23.7,19.5,92.1
589,589.0,21.5,0.5,589.0,1997-08-12,87.5,26.9,19.6,98.2
590,590.0,25.8,0.5,590.0,1997-08-13,76.5,27.4,19.2,91.3
591,591.0,7.6,0.6,591.0,1997-08-14,93.2,28.7,19.9,80.7
592,592.0,17.6,0.9,592.0,1997-08-15,77.3,29.0,20.3,96.5
593,593.0,22.6,0.5,593.0,1997-08-16,77.3,28.1,19.7,95.6
594,594.0,40.2,1,594.0,1997-08-17,83.6,26.8,19.5,83.9
595,595.0,7.2,1,595.0,1997-08-18,90.9,28.8,18.6,89.6
596,596.0,35.2,0.9,596.0,1997-08-19,66.5,30.1,18.5,82.5
597,597.0,1.2,0.8,597.0,1997-08-20,91.7,30.1,20.4,77.8
598,598.0,,1,598.0,1997-08-21,66.3,29.2,20.2,83.3
599,599.0,0.0,1,599.0,1997-08-22,90.1,29.1,20.4,83.6
600,600.0,1.2,0.8,600.0,1997-08-23,,29.6,18.6,
601,601.0,0.0,1,601.0,1997-08-24,,30.0,20.0,
602,602.0,7.6,2.1,602.0,1997-08-25,,30.0,18.2,
603,603.0,10.8,1.3,603.0,1997-08-26,85.7,29.5,20.4,91.5
604,604.0,0.6,0.7,604.0,1997-08-27,80.1,30.0,19.1,91.6
605,605.0,0.2,1.1,605.0,1997-08-28,88.5,28.5,20.0,84.1
606,606.0,2.8,0.6,606.0,1997-08-29,83.9,29.9,19.2,94.8
607,607.0,,1.3,607.0,1997-08-30,75.6,29.2,19.8,84.4
608,608.0,,1.2,608.0,1997-08-31,73.4,29.0,20.0,83.6
609,609.0,,1.7,609.0,1997-09-01,76.7,27.4,18.6,84.3
610,610.0,0.0,1.4,610.0,1997-09-02,69.0,29.4,18.3,94.8
611,611.0,0.0,1.6,611.0,1997-09-03,71.0,29.4,19.2,77.7
612,612.0,6.0,1.9,612.0,1997-09-04,92.1,29.7,19.8,83.7
613,613.0,23.4,0.6,613.0,1997-09-05,69.9,27.9,18.0,91.2
614,614.0,11.0,0.7,614.0,1997-09-06,84.4,28.6,19.5,91.4
615,615.0,,1,615.0,1997-09-07,78.1,29.4,19.2,82.9
616,616.0,0.0,1.3,616.0,1997-09-08,79.9,27.5,19.6,87.0
617,617.0,0.0,1.3,617.0,1997-09-09,90.6,28.5,18.0,81.5
618,618.0,6.6,0.4,618.0,1997-09-10,86.2,25.0,19.0,96.3
619,619.0,4.2,0.6,619.0,1997-09-11,93.8,26.7,18.6,94.5
620,620.0,5.4,0.7,620.0,1997-09-12,83.5,27.2,19.2,94.7
621,621.0,1.3,1.3,621.0,1997-09-13,78.0,29.4,18.4,86.5
622,622.0,0.6,1.1,622.0,1997-09-14,76.8,29.3,18.8,81.6
623,623.0,4.6,0.8,623.0,1997-09-15,82.5,28.3,19.5,86.6
624,624.0,0.2,0.7,624.0,1997-09-16,85.1,24.4,19.6,94.7
625,625.0,0.0,0.6,625.0,1997-09-17,74.6,29.5,18.7,77.1
626,626.0,0.0,1.5,626.0,1997-09-18,67.4,28.9,18.7,75.7
627,627.0,0.0,1.4,627.0,1997-09-19,78.9,29.3,19.5,76.2
628,628.0,3.2,0.6,628.0,1997-09-20,84.9,27.5,17.1,85.8
629,629.0,0.2,0.7,629.0,1997-09-21,65.5,26.4,17.5,82.8
630,630.0,0.0,1.3,630.0,1997-09-22,75.3,29.4,17.1,87.2
631,631.0,,1,631.0,1997-09-23,69.3,28.1,17.5,76.2
632,632.0,0.0,1,632.0,1997-09-24,66.8,28.5,16.4,90.9
633,633.0,0.0,1.2,633.0,1997-09-25,71.8,29.0,16.2,85.1
634,634.0,0.0,1,634.0,1997-09-26,87.0,27.3,17.1,87.5
635,635.0,0.0,1.4,635.0,1997-09-27,69.2,27.0,17.2,77.7
636,636.0,4.2,1.2,636.0,1997-09-28,68.2,27.1,15.2,90.0
637,637.0,0.0,1.3,637.0,1997-09-29,72.0,26.1,14.1,84.9
638,638.0,2.5,0.2,638.0,1997-09-30,80.5,23.5,12.3,93.8
639,639.0,,0.3,639.0,1997-10-01,73.9,24.1,9.9,84.8
640,640.0,,1,640.0,1997-10-02,91.7,24.9,12.9,92.9
641,641.0,7.6,1,641.0,1997-10-03,81.2,26.0,11.6,93.5
642,642.0,0.0,0.9,642.0,1997-10-04,61.3,27.1,11.6,97.9
643,643.0,0.0,0.9,643.0,1997-10-05,64.9,27.5,11.2,89.1
644,644.0,0.0,0.8,644.0,1997-10-06,66.3,28.2,12.8,92.0
645,645.0,0.0,0.9,645.0,1997-10-07,66.9,28.8,11.6,94.0
646,646.0,0.0,0.8,646.0,1997-10-08,70.7,26.9,12.5,94.0
647,647.0,,1.1,647.0,1997-10-09,62.7,26.4,11.1,83.9
648,648.0,0.0,1.2,648.0,1997-10-10,68.2,25.8,10.2,89.7
649,649.0,0.0,1.3,649.0,1997-10-11,80.3,25.8,10.5,86.0
650,650.0,0.1,1.5,650.0,1997-10-12,68.7,26.1,11.0,84.1
651,651.0,0.0,1.3,651.0,1997-10-13,75.3,26.1,9.6,91.6
652,652.0,0.0,0.8,652.0,1997-10-14,68.0,22.4,10.3,94.8
653,653.0,0.0,0.5,653.0,1997-10-15,77.5,25.6,10.0,98.9
654,654.0,0.0,1.2,654.0,1997-10-16,64.9,26.6,8.9,95.6
655,655.0,0.0,1,655.0,1997-10-17,69.3,26.8,10.0,97.8
656,656.0,0.0,1.1,656.0,1997-10-18,66.2,26.2,9.5,97.8
657,657.0,0.0,0.9,657.0,1997-10-19,77.7,23.6,12.2,91.9
658,658.0,,0.6,658.0,1997-10-20,70.3,24.9,11.4,95.8
659,659.0,0.8,0.7,659.0,1997-10-21,74.1,25.5,7.6,93.2
660,660.0,0.0,1.3,660.0,1997-10-22,67.8,23.0,9.6,96.6
661,661.0,0.6,0.6,661.0,1997-10-23,88.4,16.1,11.2,87.7
662,662.0,0.4,1.6,662.0,1997-10-24,58.3,24.2,6.9,83.5
663,663.0,0.0,0.7,663.0,1997-10-25,71.3,24.7,6.7,84.5
664,664.0,0.0,0.5,664.0,1997-10-26,83.2,24.3,9.8,95.5
665,665.0,,1.5,665.0,1997-10-27,80.5,25.6,13.0,95.8
666,666.0,0.0,1.1,666.0,1997-10-28,64.3,26.0,8.9,93.4
667,667.0,,0.5,667.0,1997-10-29,66.2,23.3,12.2,81.0
668,668.0,0.0,1.5,668.0,1997-10-30,77.7,24.5,10.4,83.7
669,669.0,0.0,1.1,669.0,1997-10-31,75.3,25.6,8.6,100.0
670,670.0,0.0,1.1,670.0,1997-11-01,71.3,24.9,7.4,95.4
671,671.0,0.0,1.1,671.0,1997-11-02,66.2,24.6,8.3,93.2
672,672.0,0.0,1.1,672.0,1997-11-03,64.8,24.6,8.7,95.6
673,673.0,0.0,0.2,673.0,1997-11-04,54.8,26.4,8.5,92.4
674,674.0,0.0,0.9,674.0,1997-11-05,62.7,24.0,9.0,87.3
675,675.0,0.0,1.7,675.0,1997-11-06,72.6,26.0,8.9,98.9
676,676.0,0.0,0.6,676.0,1997-11-07,81.9,25.0,8.7,96.5
677,677.0,0.0,1,677.0,1997-11-08,68.9,23.7,10.9,87.4
678,678.0,0.0,1.3,678.0,1997-11-09,72.8,23.7,10.1,87.4
679,679.0,0.0,0.9,679.0,1997-11-10,56.7,23.6,8.0,91.2
680,680.0,0.0,1.8,680.0,1997-11-11,70.1,23.0,4.9,87.0
681,681.0,0.0,0.5,681.0,1997-11-12,52.8,22.5,4.5,92.6
682,682.0,0.0,1.2,682.0,1997-11-13,61.2,22.5,4.5,78.9
683,683.0,0.0,1.1,683.0,1997-11-14,73.4,22.7,5.3,96.2
684,684.0,0.0,1.1,684.0,1997-11-15,72.6,23.5,7.3,97.6
685,685.0,0.0,1.1,685.0,1997-11-16,76.7,23.9,5.5,94.0
686,686.0,0.0,0.9,686.0,1997-11-17,70.0,22.5,6.0,100.0
687,687.0,,1.1,687.0,1997-11-18,79.8,18.6,10.2,90.1
688,688.0,0.1,0.7,688.0,1997-11-19,85.7,22.6,7.6,92.8
689,689.0,0.0,0.9,689.0,1997-11-20,59.0,22.2,5.8,94.8
